ID,BOM_PAGADOR,BOM,GENERO,TEM_CARRO,IMOVEL_PROPRIO,N_FILHOS,RENDIMENTO_ANUAL,CAT_RENDA,ESCOLARIDADE,ESTADO_CIVIL,TIPO_RESIDENCIA,TEM_TELEFONE_FIXO,OCUPACAO,TAM_FAMILIA,IDADE,ANOS_EMPREGO
5009047,1.0,1,F,0,1,0,148500.0,Trabalhando,Ensino superior,Casado,Casa/apartamento,0,Lider de equipe,2.0,49,3
5009050,1.0,1,F,0,1,2,202500.0,Trabalhando,Ensino superior,Casado,Casa/apartamento,0,Lider de equipe,4.0,31,7
5009051,1.0,1,F,0,1,2,202500.0,Trabalhando,Ensino superior,Casado,Casa/apartamento,0,Lider de equipe,4.0,31,7
5009052,1.0,1,F,0,1,2,202500.0,Trabalhando,Ensino superior,Casado,Casa/apartamento,0,Lider de equipe,4.0,31,7
5009053,1.0,1,F,0,1,2,202500.0,Trabalhando,Ensino superior,Casado,Casa/apartamento,0,Lider de equipe,4.0,31,7
5009055,1.0,1,F,0,1,2,202500.0,Trabalhando,Ensino superior,Casado,Casa/apartamento,0,Lider de equipe,4.0,31,7
5009056,1.0,1,M,0,1,0,202500.0,Trabalhando,Ensino medio,Solteiro,Casa/apartamento,0,Motorista,1.0,25,3
5009057,1.0,1,M,0,1,0,202500.0,Trabalhando,Ensino medio,Solteiro,Casa/apartamento,0,Motorista,1.0,25,3
5009058,1.0,1,F,1,1,0,112500.0,Associado comercial,Ensino medio,Solteiro,Casa/apartamento,1,Serviço privado,1.0,21,3
5009060,1.0,1,F,0,1,0,94500.0,Pensionista,Ensino superior,Casado,Casa/apartamento,1,Outro,2.0,62,-1000
5009062,1.0,1,M,1,1,0,315000.0,Trabalhando,Ensino medio,Uniao estavel,Casa/apartamento,0,Vendas,2.0,29,6
5009063,1.0,1,M,1,1,0,315000.0,Trabalhando,Ensino medio,Uniao estavel,Casa/apartamento,0,Vendas,2.0,29,6
5009064,1.0,1,M,1,1,0,315000.0,Trabalhando,Ensino medio,Uniao estavel,Casa/apartamento,0,Vendas,2.0,29,6
5009065,1.0,1,M,1,1,0,315000.0,Trabalhando,Ensino medio,Uniao estavel,Casa/apartamento,0,Vendas,2.0,29,6
5009066,1.0,1,M,1,1,0,315000.0,Trabalhando,Ensino medio,Uniao estavel,Casa/apartamento,0,Vendas,2.0,29,6
5009067,1.0,1,M,1,1,0,315000.0,Trabalhando,Ensino medio,Uniao estavel,Casa/apartamento,0,Vendas,2.0,29,6
5009068,1.0,1,M,1,1,0,315000.0,Trabalhando,Ensino medio,Uniao estavel,Casa/apartamento,0,Vendas,2.0,29,6
5009069,1.0,1,M,1,1,0,315000.0,Trabalhando,Ensino medio,Uniao estavel,Casa/apartamento,0,Vendas,2.0,29,6
5009070,1.0,1,M,1,1,0,315000.0,Trabalhando,Ensino medio,Uniao estavel,Casa/apartamento,0,Vendas,2.0,29,6
5009071,1.0,1,F,1,1,0,270000.0,Associado comercial,Superior incompleto,Uniao estavel,moradia publica,1,Lider tech,2.0,29,9
5009072,1.0,1,F,1,1,0,270000.0,Associado comercial,Superior incompleto,Uniao estavel,moradia publica,1,Lider tech,2.0,29,9
5009074,1.0,1,F,1,1,1,450000.0,Servidor do Estado,Ensino superior,Casado,Casa/apartamento,1,Lider de equipe,3.0,49,2
5009075,1.0,1,F,1,1,1,450000.0,Servidor do Estado,Ensino superior,Casado,Casa/apartamento,1,Lider de equipe,3.0,49,2
5009078,1.0,1,M,0,1,1,180000.0,Trabalhando,Ensino medio,Casado,mora com os pais,0,Motorista,3.0,39,4
5009079,1.0,1,F,0,1,0,112500.0,Trabalhando,Ensino superior,Uniao estavel,Casa/apartamento,0,construcao civil,2.0,28,9
5009080,1.0,1,F,0,1,0,112500.0,Trabalhando,Ensino superior,Uniao estavel,Casa/apartamento,0,construcao civil,2.0,28,9
5009081,1.0,1,F,0,1,0,112500.0,Trabalhando,Ensino superior,Uniao estavel,Casa/apartamento,0,construcao civil,2.0,28,9
5009083,1.0,1,M,0,1,0,90000.0,Trabalhando,Ensino medio,Casado,Casa/apartamento,0,Motorista,2.0,57,16
5009084,1.0,1,M,0,1,0,90000.0,Trabalhando,Ensino medio,Casado,Casa/apartamento,0,Motorista,2.0,57,16
5009088,1.0,1,M,1,0,2,202500.0,Associado comercial,Ensino superior,Casado,Casa/apartamento,0,construcao civil,4.0,41,9
5009089,1.0,1,M,1,0,2,202500.0,Associado comercial,Ensino superior,Casado,Casa/apartamento,0,construcao civil,4.0,41,9
5009090,1.0,1,M,1,1,0,247500.0,Trabalhando,Ensino medio,Casado,Casa/apartamento,0,Motorista,2.0,35,11
5009096,1.0,1,F,0,1,1,270000.0,Associado comercial,Ensino medio,Casado,Casa/apartamento,0,Contador,3.0,38,12
5009097,1.0,1,F,0,1,1,270000.0,Associado comercial,Ensino medio,Casado,Casa/apartamento,0,Contador,3.0,38,12
5009098,1.0,1,F,0,1,1,270000.0,Associado comercial,Ensino medio,Casado,Casa/apartamento,0,Contador,3.0,38,12
5009099,1.0,1,F,0,1,0,315000.0,Trabalhando,Ensino superior,Separado,Casa/apartamento,0,Gerente,1.0,37,2
5009100,1.0,1,F,0,1,0,315000.0,Trabalhando,Ensino superior,Separado,Casa/apartamento,0,Gerente,1.0,37,2
5009103,1.0,1,M,1,1,2,157500.0,Trabalhando,Ensino medio,Casado,mora com os pais,1,Motorista,4.0,36,12
5009104,1.0,1,M,1,1,2,157500.0,Trabalhando,Ensino medio,Casado,mora com os pais,1,Motorista,4.0,36,12
5009105,1.0,1,M,1,1,2,157500.0,Trabalhando,Ensino medio,Casado,mora com os pais,1,Motorista,4.0,36,12
5009106,1.0,1,M,1,1,2,157500.0,Trabalhando,Ensino medio,Casado,mora com os pais,1,Motorista,4.0,36,12
5009108,1.0,1,M,0,1,0,360000.0,Associado comercial,Ensino medio,Casado,Casa/apartamento,0,Seguranca,2.0,42,8
5009109,1.0,1,M,0,1,0,360000.0,Associado comercial,Ensino medio,Casado,Casa/apartamento,0,Seguranca,2.0,42,8
5009110,1.0,1,F,0,1,0,112500.0,Associado comercial,Ensino superior,Casado,Casa/apartamento,0,Lider tech,2.0,25,1
5009116,1.0,1,F,0,0,0,157500.0,Associado comercial,Ensino superior,Separado,mora com os pais,0,Outro,1.0,44,2
5009117,1.0,1,F,0,0,0,157500.0,Associado comercial,Ensino superior,Separado,mora com os pais,0,Outro,1.0,44,2
5009118,1.0,1,F,0,0,0,157500.0,Associado comercial,Ensino superior,Separado,mora com os pais,0,Outro,1.0,44,2
5009120,1.0,1,F,0,0,0,157500.0,Associado comercial,Ensino superior,Separado,mora com os pais,0,Outro,1.0,44,2
5009122,1.0,1,F,0,0,0,157500.0,Associado comercial,Ensino superior,Separado,mora com os pais,0,Outro,1.0,44,2
5009123,1.0,1,F,0,0,0,157500.0,Associado comercial,Ensino superior,Separado,mora com os pais,0,Outro,1.0,44,2
5009124,1.0,1,F,0,0,0,157500.0,Associado comercial,Ensino superior,Separado,mora com os pais,0,Outro,1.0,44,2
5009125,1.0,1,F,0,0,0,157500.0,Associado comercial,Ensino superior,Separado,mora com os pais,0,Outro,1.0,44,2
5009126,1.0,1,F,0,0,0,157500.0,Associado comercial,Ensino superior,Separado,mora com os pais,0,Outro,1.0,44,2
5009127,1.0,1,F,0,0,0,157500.0,Associado comercial,Ensino superior,Separado,mora com os pais,0,Outro,1.0,44,2
5009128,1.0,1,F,0,0,0,157500.0,Associado comercial,Ensino superior,Separado,mora com os pais,0,Outro,1.0,44,2
5009129,1.0,1,F,0,0,0,157500.0,Associado comercial,Ensino superior,Separado,mora com os pais,0,Outro,1.0,44,2
5009130,1.0,1,F,0,0,0,157500.0,Associado comercial,Ensino superior,Separado,mora com os pais,0,Outro,1.0,44,2
5009131,1.0,1,F,0,0,0,157500.0,Associado comercial,Ensino superior,Separado,mora com os pais,0,Outro,1.0,44,2
5009133,1.0,1,M,0,1,0,382500.0,Pensionista,Ensino medio,Viúvo,Casa/apartamento,0,Outro,1.0,60,-1000
5009134,1.0,1,M,0,1,0,382500.0,Pensionista,Ensino medio,Viúvo,Casa/apartamento,0,Outro,1.0,60,-1000
5009135,1.0,1,M,0,1,0,382500.0,Pensionista,Ensino medio,Viúvo,Casa/apartamento,0,Outro,1.0,60,-1000
5009136,1.0,1,M,0,1,0,382500.0,Pensionista,Ensino medio,Viúvo,Casa/apartamento,0,Outro,1.0,60,-1000
5009137,1.0,1,M,0,1,0,382500.0,Pensionista,Ensino medio,Viúvo,Casa/apartamento,0,Outro,1.0,60,-1000
5009138,1.0,1,M,0,1,0,382500.0,Pensionista,Ensino medio,Viúvo,Casa/apartamento,0,Outro,1.0,60,-1000
5009139,1.0,1,M,0,1,0,382500.0,Pensionista,Ensino medio,Viúvo,Casa/apartamento,0,Outro,1.0,60,-1000
5009140,1.0,1,M,0,1,0,382500.0,Pensionista,Ensino medio,Viúvo,Casa/apartamento,0,Outro,1.0,60,-1000
5009141,1.0,1,F,0,0,0,135000.0,Trabalhando,Ensino medio,Uniao estavel,Casa/apartamento,1,Gerente,2.0,27,5
5009142,1.0,1,F,0,0,0,135000.0,Trabalhando,Ensino medio,Uniao estavel,Casa/apartamento,1,Gerente,2.0,27,5
5009143,1.0,1,M,1,0,0,225000.0,Pensionista,Ensino medio,Uniao estavel,Casa/apartamento,0,Outro,2.0,51,-1000
5009144,1.0,1,M,1,0,0,225000.0,Pensionista,Ensino medio,Uniao estavel,Casa/apartamento,0,Outro,2.0,51,-1000
5009145,1.0,1,M,1,0,0,315000.0,Trabalhando,Ensino superior,Casado,Casa/apartamento,1,Gerente,2.0,44,11
5009146,1.0,1,M,1,0,0,315000.0,Trabalhando,Ensino superior,Casado,Casa/apartamento,1,Gerente,2.0,44,11
5009147,1.0,1,M,1,0,0,315000.0,Trabalhando,Ensino superior,Casado,Casa/apartamento,1,Gerente,2.0,44,11
5009149,1.0,1,M,1,0,0,315000.0,Trabalhando,Ensino superior,Casado,Casa/apartamento,1,Gerente,2.0,44,11
5009150,1.0,1,M,1,0,0,315000.0,Trabalhando,Ensino superior,Casado,Casa/apartamento,1,Gerente,2.0,44,11
5009151,1.0,1,F,0,0,0,180000.0,Trabalhando,Ensino medio,Casado,Casa/apartamento,0,Vendas,2.0,54,8
5009152,1.0,1,F,0,0,0,180000.0,Trabalhando,Ensino medio,Casado,Casa/apartamento,0,Vendas,2.0,54,8
5009153,1.0,1,F,0,0,0,180000.0,Trabalhando,Ensino medio,Casado,Casa/apartamento,0,Vendas,2.0,54,8
5009154,1.0,1,F,0,0,0,180000.0,Trabalhando,Ensino medio,Casado,Casa/apartamento,0,Vendas,2.0,54,8
5009155,1.0,1,F,0,0,0,180000.0,Trabalhando,Ensino medio,Casado,Casa/apartamento,0,Vendas,2.0,54,8
5009156,1.0,1,F,0,0,0,180000.0,Trabalhando,Ensino medio,Casado,Casa/apartamento,0,Vendas,2.0,54,8
5009157,1.0,1,F,0,0,0,180000.0,Trabalhando,Ensino medio,Casado,Casa/apartamento,0,Vendas,2.0,54,8
5009158,1.0,1,F,0,0,0,180000.0,Trabalhando,Ensino medio,Casado,Casa/apartamento,0,Vendas,2.0,54,8
5009159,1.0,1,F,0,0,0,180000.0,Trabalhando,Ensino medio,Casado,Casa/apartamento,0,Vendas,2.0,54,8
5009160,1.0,1,F,0,0,0,180000.0,Trabalhando,Ensino medio,Casado,Casa/apartamento,0,Vendas,2.0,54,8
5009161,1.0,1,F,0,0,0,180000.0,Trabalhando,Ensino medio,Casado,Casa/apartamento,0,Vendas,2.0,54,8
5009162,1.0,1,F,0,0,0,180000.0,Trabalhando,Ensino medio,Casado,Casa/apartamento,0,Vendas,2.0,54,8
5009163,1.0,1,F,0,0,0,157500.0,Trabalhando,Ensino medio,Casado,Casa/apartamento,1,Vendas,2.0,36,9
5009164,1.0,1,F,0,0,0,157500.0,Trabalhando,Ensino medio,Casado,Casa/apartamento,1,Vendas,2.0,36,9
5009165,1.0,1,F,0,0,0,157500.0,Trabalhando,Ensino medio,Casado,Casa/apartamento,1,Vendas,2.0,36,9
5009166,1.0,1,F,0,0,0,157500.0,Trabalhando,Ensino medio,Casado,Casa/apartamento,1,Vendas,2.0,36,9
5009168,1.0,1,F,0,0,0,157500.0,Trabalhando,Ensino medio,Casado,Casa/apartamento,1,Vendas,2.0,36,9
5009170,1.0,1,F,1,0,0,144000.0,Pensionista,Ensino medio,Casado,Casa/apartamento,1,Outro,2.0,63,-1000
5009177,1.0,1,M,1,0,0,229500.0,Trabalhando,Superior incompleto,Casado,Apartamento cooperativo,0,construcao civil,2.0,51,4
5009178,1.0,1,M,1,0,0,229500.0,Trabalhando,Superior incompleto,Casado,Apartamento cooperativo,0,construcao civil,2.0,51,4
5009179,1.0,1,M,1,0,0,229500.0,Trabalhando,Superior incompleto,Casado,Apartamento cooperativo,0,construcao civil,2.0,51,4
5009180,1.0,1,M,1,0,0,229500.0,Trabalhando,Superior incompleto,Casado,Apartamento cooperativo,0,construcao civil,2.0,51,4
5009181,1.0,1,M,1,0,0,229500.0,Trabalhando,Superior incompleto,Casado,Apartamento cooperativo,0,construcao civil,2.0,51,4
5009182,1.0,1,M,1,0,0,229500.0,Trabalhando,Superior incompleto,Casado,Apartamento cooperativo,0,construcao civil,2.0,51,4
5009183,1.0,1,M,1,0,0,229500.0,Trabalhando,Superior incompleto,Casado,Apartamento cooperativo,0,construcao civil,2.0,51,4
5009186,1.0,1,F,0,0,0,270000.0,Trabalhando,Ensino superior,Casado,Casa/apartamento,1,Gerente,2.0,49,16
5009187,1.0,1,F,0,0,0,270000.0,Trabalhando,Ensino superior,Casado,Casa/apartamento,1,Gerente,2.0,49,16
5009188,1.0,1,F,0,0,0,270000.0,Trabalhando,Ensino superior,Casado,Casa/apartamento,1,Gerente,2.0,49,16
5009189,1.0,1,F,0,0,0,270000.0,Trabalhando,Ensino superior,Casado,Casa/apartamento,1,Gerente,2.0,49,16
5009190,1.0,1,F,0,0,0,270000.0,Trabalhando,Ensino superior,Casado,Casa/apartamento,1,Gerente,2.0,49,16
5009191,1.0,1,F,0,0,0,270000.0,Trabalhando,Ensino superior,Casado,Casa/apartamento,1,Gerente,2.0,49,16
5009192,1.0,1,F,0,0,0,270000.0,Trabalhando,Ensino superior,Casado,Casa/apartamento,1,Gerente,2.0,49,16
5009193,1.0,1,F,0,0,0,270000.0,Trabalhando,Ensino superior,Casado,Casa/apartamento,1,Gerente,2.0,49,16
5009195,1.0,1,F,0,0,0,292500.0,Servidor do Estado,Ensino medio,Casado,Casa/apartamento,1,Contador,2.0,58,24
5009196,1.0,1,F,0,0,0,292500.0,Servidor do Estado,Ensino medio,Casado,Casa/apartamento,1,Contador,2.0,58,24
5009198,1.0,1,F,0,0,0,292500.0,Servidor do Estado,Ensino medio,Casado,Casa/apartamento,1,Contador,2.0,58,24
5009201,1.0,1,F,0,0,0,292500.0,Servidor do Estado,Ensino medio,Casado,Casa/apartamento,1,Contador,2.0,58,24
5009202,1.0,1,F,0,0,0,292500.0,Servidor do Estado,Ensino medio,Casado,Casa/apartamento,1,Contador,2.0,58,24
5009203,1.0,1,F,0,0,0,292500.0,Servidor do Estado,Ensino medio,Casado,Casa/apartamento,1,Contador,2.0,58,24
5009204,1.0,1,F,0,0,0,292500.0,Servidor do Estado,Ensino medio,Casado,Casa/apartamento,1,Contador,2.0,58,24
5009205,1.0,1,F,0,0,0,292500.0,Servidor do Estado,Ensino medio,Casado,Casa/apartamento,1,Contador,2.0,58,24
5009206,1.0,1,F,0,0,0,292500.0,Servidor do Estado,Ensino medio,Casado,Casa/apartamento,1,Contador,2.0,58,24
5009207,1.0,1,F,0,0,0,292500.0,Servidor do Estado,Ensino medio,Casado,Casa/apartamento,1,Contador,2.0,58,24
5009208,1.0,1,F,0,0,0,292500.0,Servidor do Estado,Ensino medio,Casado,Casa/apartamento,1,Contador,2.0,58,24
5009209,1.0,1,F,0,0,0,292500.0,Servidor do Estado,Ensino medio,Casado,Casa/apartamento,1,Contador,2.0,58,24
5009210,1.0,1,F,0,0,0,292500.0,Servidor do Estado,Ensino medio,Casado,Casa/apartamento,1,Contador,2.0,58,24
5009213,1.0,1,F,0,0,0,270000.0,Trabalhando,Ensino superior,Casado,Casa/apartamento,1,Contador,2.0,34,3
5009215,1.0,1,F,0,0,0,270000.0,Trabalhando,Ensino superior,Casado,Casa/apartamento,1,Contador,2.0,34,3
5009216,1.0,1,F,0,0,0,270000.0,Trabalhando,Ensino superior,Casado,Casa/apartamento,1,Contador,2.0,34,3
5009217,1.0,1,F,0,0,0,270000.0,Trabalhando,Ensino superior,Casado,Casa/apartamento,1,Contador,2.0,34,3
5009220,1.0,1,F,1,0,0,225000.0,Trabalhando,Ensino medio,Casado,Casa/apartamento,0,Gerente,2.0,41,3
5009222,1.0,1,F,1,0,0,225000.0,Trabalhando,Ensino medio,Casado,Casa/apartamento,0,Gerente,2.0,41,3
5009223,1.0,1,F,1,0,0,225000.0,Trabalhando,Ensino medio,Casado,Casa/apartamento,0,Gerente,2.0,41,3
5009224,1.0,1,F,1,0,0,225000.0,Trabalhando,Ensino medio,Casado,Casa/apartamento,0,Gerente,2.0,41,3
5009225,1.0,1,F,1,0,0,225000.0,Trabalhando,Ensino medio,Casado,Casa/apartamento,0,Gerente,2.0,41,3
5009226,1.0,1,F,1,0,0,225000.0,Trabalhando,Ensino medio,Casado,Casa/apartamento,0,Gerente,2.0,41,3
5009227,1.0,1,F,1,0,0,225000.0,Trabalhando,Ensino medio,Casado,Casa/apartamento,0,Gerente,2.0,41,3
5009232,1.0,1,F,1,0,0,225000.0,Trabalhando,Ensino medio,Casado,Casa/apartamento,0,Gerente,2.0,41,3
5009233,1.0,1,F,1,0,0,225000.0,Trabalhando,Ensino medio,Casado,Casa/apartamento,0,Gerente,2.0,41,3
5009234,1.0,1,F,1,0,0,225000.0,Trabalhando,Ensino medio,Casado,Casa/apartamento,0,Gerente,2.0,41,3
5009236,1.0,1,F,1,0,0,225000.0,Trabalhando,Ensino medio,Casado,Casa/apartamento,0,Gerente,2.0,41,3
5009238,1.0,1,M,1,0,0,157500.0,Trabalhando,Superior incompleto,Casado,mora com os pais,1,Motorista,2.0,30,3
5009239,1.0,1,M,1,0,0,157500.0,Trabalhando,Superior incompleto,Casado,mora com os pais,1,Motorista,2.0,30,3
5009240,1.0,1,M,1,0,0,157500.0,Trabalhando,Superior incompleto,Casado,mora com os pais,1,Motorista,2.0,30,3
5009241,1.0,1,M,1,0,0,157500.0,Trabalhando,Superior incompleto,Casado,mora com os pais,1,Motorista,2.0,30,3
5009242,1.0,1,F,0,0,0,74250.0,Trabalhando,Ensino superior,Separado,moradia publica,1,Lider de equipe,1.0,53,15
5009243,1.0,1,F,0,0,0,74250.0,Trabalhando,Ensino superior,Separado,moradia publica,1,Lider de equipe,1.0,53,15
5009244,1.0,1,F,0,0,0,74250.0,Trabalhando,Ensino superior,Separado,moradia publica,1,Lider de equipe,1.0,53,15
5009246,1.0,1,F,0,0,0,135000.0,Associado comercial,Ensino medio,Casado,Casa/apartamento,1,Outro,2.0,39,6
5009247,1.0,1,F,0,0,0,135000.0,Associado comercial,Ensino medio,Casado,Casa/apartamento,1,Outro,2.0,39,6
5009248,1.0,1,F,0,0,0,135000.0,Associado comercial,Ensino medio,Casado,Casa/apartamento,1,Outro,2.0,39,6
5009249,1.0,1,M,1,0,1,135000.0,Trabalhando,Ensino medio,Casado,Casa/apartamento,0,Motorista,3.0,28,3
5009250,1.0,1,M,1,0,1,135000.0,Trabalhando,Ensino medio,Casado,Casa/apartamento,0,Motorista,3.0,28,3
5009251,1.0,1,M,1,0,1,135000.0,Trabalhando,Ensino medio,Casado,Casa/apartamento,0,Motorista,3.0,28,3
5009252,1.0,1,M,1,0,1,135000.0,Trabalhando,Ensino medio,Casado,Casa/apartamento,0,Motorista,3.0,28,3
5009253,1.0,1,M,1,0,1,135000.0,Trabalhando,Ensino medio,Casado,Casa/apartamento,0,Motorista,3.0,28,3
5009255,1.0,1,F,0,0,0,144000.0,Trabalhando,Ensino medio,Solteiro,Casa/apartamento,0,Limpeza,1.0,44,25
5009257,1.0,1,F,0,0,0,144000.0,Trabalhando,Ensino medio,Solteiro,Casa/apartamento,0,Limpeza,1.0,44,25
5009258,1.0,1,F,0,0,0,144000.0,Trabalhando,Ensino medio,Solteiro,Casa/apartamento,0,Limpeza,1.0,44,25
5009260,1.0,1,F,0,0,0,202500.0,Servidor do Estado,Ensino superior,Casado,mora com os pais,1,Lider de equipe,2.0,40,4
5009261,1.0,1,F,0,0,0,202500.0,Servidor do Estado,Ensino superior,Casado,mora com os pais,1,Lider de equipe,2.0,40,4
5009262,1.0,1,F,0,0,0,202500.0,Servidor do Estado,Ensino superior,Casado,mora com os pais,1,Lider de equipe,2.0,40,4
5009263,1.0,1,F,0,0,0,202500.0,Servidor do Estado,Ensino superior,Casado,mora com os pais,1,Lider de equipe,2.0,40,4
5009265,1.0,1,M,1,0,0,337500.0,Servidor do Estado,Ensino superior,Casado,mora com os pais,1,Gerente,2.0,29,5
5009266,1.0,1,M,1,0,0,337500.0,Servidor do Estado,Ensino superior,Casado,mora com os pais,1,Gerente,2.0,29,5
5009267,1.0,1,M,1,0,0,337500.0,Servidor do Estado,Ensino superior,Casado,mora com os pais,1,Gerente,2.0,29,5
5009268,1.0,1,M,1,0,0,337500.0,Servidor do Estado,Ensino superior,Casado,mora com os pais,1,Gerente,2.0,29,5
5009269,1.0,1,M,1,0,0,337500.0,Servidor do Estado,Ensino superior,Casado,mora com os pais,1,Gerente,2.0,29,5
5009270,1.0,1,M,0,0,0,180000.0,Associado comercial,Ensino medio,Casado,moradia publica,1,construcao civil,2.0,41,7
5009271,1.0,1,M,0,0,0,180000.0,Associado comercial,Ensino medio,Casado,moradia publica,1,construcao civil,2.0,41,7
5009272,1.0,1,M,0,0,0,180000.0,Associado comercial,Ensino medio,Casado,moradia publica,1,construcao civil,2.0,41,7
5009274,1.0,1,M,0,0,0,180000.0,Associado comercial,Ensino medio,Casado,moradia publica,1,construcao civil,2.0,41,7
5009275,1.0,1,M,0,0,0,180000.0,Associado comercial,Ensino medio,Casado,moradia publica,1,construcao civil,2.0,41,7
5009276,1.0,1,M,0,0,0,180000.0,Associado comercial,Ensino medio,Casado,moradia publica,1,construcao civil,2.0,41,7
5009277,1.0,1,M,0,0,0,180000.0,Associado comercial,Ensino medio,Casado,moradia publica,1,construcao civil,2.0,41,7
5009278,1.0,1,F,0,0,0,130500.0,Trabalhando,Ensino medio,Uniao estavel,Casa/apartamento,1,Limpeza,2.0,42,14
5009279,1.0,1,F,0,0,0,130500.0,Trabalhando,Ensino medio,Uniao estavel,Casa/apartamento,1,Limpeza,2.0,42,14
5009280,1.0,1,F,0,0,0,130500.0,Trabalhando,Ensino medio,Uniao estavel,Casa/apartamento,1,Limpeza,2.0,42,14
5009281,1.0,1,F,0,0,0,130500.0,Trabalhando,Ensino medio,Uniao estavel,Casa/apartamento,1,Limpeza,2.0,42,14
5009284,1.0,1,F,0,0,0,130500.0,Trabalhando,Ensino medio,Uniao estavel,Casa/apartamento,1,Limpeza,2.0,42,14
5009285,1.0,1,F,0,0,0,130500.0,Trabalhando,Ensino medio,Uniao estavel,Casa/apartamento,1,Limpeza,2.0,42,14
5009286,1.0,1,F,0,0,0,130500.0,Trabalhando,Ensino medio,Uniao estavel,Casa/apartamento,1,Limpeza,2.0,42,14
5009287,1.0,1,F,0,0,0,130500.0,Trabalhando,Ensino medio,Uniao estavel,Casa/apartamento,1,Limpeza,2.0,42,14
5009289,1.0,1,F,0,0,0,130500.0,Trabalhando,Ensino medio,Uniao estavel,Casa/apartamento,1,Limpeza,2.0,42,14
5009290,1.0,1,F,0,0,0,130500.0,Trabalhando,Ensino medio,Uniao estavel,Casa/apartamento,1,Limpeza,2.0,42,14
5009291,1.0,1,F,0,0,0,130500.0,Trabalhando,Ensino medio,Uniao estavel,Casa/apartamento,1,Limpeza,2.0,42,14
5009292,1.0,1,F,0,0,0,130500.0,Trabalhando,Ensino medio,Uniao estavel,Casa/apartamento,1,Limpeza,2.0,42,14
5009293,1.0,1,F,0,0,0,130500.0,Trabalhando,Ensino medio,Uniao estavel,Casa/apartamento,1,Limpeza,2.0,42,14
5009294,1.0,1,F,0,0,0,130500.0,Trabalhando,Ensino medio,Uniao estavel,Casa/apartamento,1,Limpeza,2.0,42,14
5009295,1.0,1,F,0,0,0,144000.0,Pensionista,Ensino medio,Casado,Casa/apartamento,1,Outro,2.0,58,-1000
5009296,1.0,1,F,0,0,0,144000.0,Pensionista,Ensino medio,Casado,Casa/apartamento,1,Outro,2.0,58,-1000
5009297,1.0,1,F,0,0,0,193500.0,Trabalhando,Ensino medio,Solteiro,moradia publica,1,construcao civil,1.0,45,6
5009299,1.0,1,F,0,0,0,193500.0,Trabalhando,Ensino medio,Solteiro,moradia publica,1,construcao civil,1.0,45,6
5009300,1.0,1,F,0,0,0,193500.0,Trabalhando,Ensino medio,Solteiro,moradia publica,1,construcao civil,1.0,45,6
5009301,1.0,1,F,0,0,0,193500.0,Trabalhando,Ensino medio,Solteiro,moradia publica,1,construcao civil,1.0,45,6
5009302,1.0,1,F,0,0,0,112500.0,Pensionista,Ensino medio,Viúvo,Casa/apartamento,0,Outro,1.0,61,-1000
5009303,1.0,1,F,0,0,0,112500.0,Pensionista,Ensino medio,Viúvo,Casa/apartamento,0,Outro,1.0,61,-1000
5009304,1.0,1,F,0,0,0,112500.0,Pensionista,Ensino medio,Viúvo,Casa/apartamento,0,Outro,1.0,61,-1000
5009305,1.0,1,F,0,0,0,112500.0,Pensionista,Ensino medio,Viúvo,Casa/apartamento,0,Outro,1.0,61,-1000
5009306,1.0,1,F,1,0,0,135000.0,Pensionista,Ensino medio,Casado,Casa/apartamento,1,Outro,2.0,56,-1000
5009307,1.0,1,F,1,0,0,135000.0,Pensionista,Ensino medio,Casado,Casa/apartamento,1,Outro,2.0,56,-1000
5009308,1.0,1,F,1,0,0,135000.0,Pensionista,Ensino medio,Casado,Casa/apartamento,1,Outro,2.0,56,-1000
5009309,1.0,1,F,1,0,0,135000.0,Pensionista,Ensino medio,Casado,Casa/apartamento,1,Outro,2.0,56,-1000
5009310,1.0,1,F,1,0,0,135000.0,Pensionista,Ensino medio,Casado,Casa/apartamento,1,Outro,2.0,56,-1000
5009311,1.0,1,F,1,0,0,135000.0,Pensionista,Ensino medio,Casado,Casa/apartamento,1,Outro,2.0,56,-1000
5009312,1.0,1,F,1,0,0,135000.0,Pensionista,Ensino medio,Casado,Casa/apartamento,1,Outro,2.0,56,-1000
5009313,1.0,1,F,1,0,0,135000.0,Pensionista,Ensino medio,Casado,Casa/apartamento,1,Outro,2.0,56,-1000
5009314,1.0,1,F,1,0,0,135000.0,Pensionista,Ensino medio,Casado,Casa/apartamento,1,Outro,2.0,56,-1000
5009315,1.0,1,F,1,0,0,135000.0,Pensionista,Ensino medio,Casado,Casa/apartamento,1,Outro,2.0,56,-1000
5009316,1.0,1,F,1,0,0,135000.0,Pensionista,Ensino medio,Casado,Casa/apartamento,1,Outro,2.0,56,-1000
5009317,1.0,1,F,1,0,0,135000.0,Pensionista,Ensino medio,Casado,Casa/apartamento,1,Outro,2.0,56,-1000
5009318,1.0,1,F,1,0,0,135000.0,Pensionista,Ensino medio,Casado,Casa/apartamento,1,Outro,2.0,56,-1000
